,full-address,property-type,Subtype of property,Price,rooms-number,area,equipped-kitchen,State of the property,furnished,facades-number,Terrace,terrace-area,Garden,garden-area,zip_code,locality
3621,1700 Dilbeek,HOUSE,residence,292000,2,139.0,Super equipped,New,0,2,1,5.0,1,34.0,1700,Dilbeek
3622,1700 Dilbeek,APARTMENT,apartment,299000,2,102.0,Partially equipped,Normal,0,2,1,7.0,0,0.0,1700,Dilbeek
3623,1700 Dilbeek,APARTMENT,apartment,125000,1,50.0,Not equipped,To be renovated,0,2,0,0.0,0,0.0,1700,Dilbeek
3624,1700 Dilbeek,APARTMENT,apartment,550000,1,171.0,Partially equipped,New,0,2,1,20.0,0,0.0,1700,Dilbeek
3625,1700 Dilbeek,APARTMENT,apartment,250000,2,93.0,Partially equipped,Normal,0,3,1,9.0,0,0.0,1700,Dilbeek
3626,1700 Dilbeek,APARTMENT,apartment,284240,2,76.0,Super equipped,New,0,2,1,16.0,0,0.0,1700,Dilbeek
3627,1700 Dilbeek,APARTMENT,apartment,286650,1,74.0,Super equipped,New,0,2,1,15.0,0,0.0,1700,Dilbeek
3628,1700 Dilbeek,APARTMENT,apartment,291725,1,76.0,Super equipped,New,0,2,1,15.0,0,0.0,1700,Dilbeek
3629,1700 Dilbeek,APARTMENT,apartment,261800,1,69.0,Super equipped,New,0,2,1,16.0,0,0.0,1700,Dilbeek
3630,1700 Dilbeek,APARTMENT,apartment,364000,2,115.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1700,Dilbeek
3631,1700 Dilbeek,APARTMENT,apartment,315000,2,117.0,Super equipped,Excellent,0,3,0,0.0,0,0.0,1700,Dilbeek
3632,1700 Dilbeek,APARTMENT,apartment,345000,2,102.0,Partially equipped,Normal,0,2,1,10.0,0,0.0,1700,Dilbeek
3633,1700 Dilbeek,APARTMENT,apartment,261800,1,69.0,Partially equipped,New,0,2,1,16.0,0,0.0,1700,Dilbeek
3634,1700 Dilbeek,APARTMENT,apartment,284240,2,75.0,Partially equipped,New,0,2,1,16.0,0,0.0,1700,Dilbeek
3635,1700 Dilbeek,APARTMENT,apartment,480000,3,140.0,Partially equipped,New,0,2,1,29.0,0,0.0,1700,Dilbeek
3636,1700 Dilbeek,APARTMENT,apartment,205000,1,58.0,Partially equipped,New,0,4,1,9.0,0,0.0,1700,Dilbeek
3637,1700 Dilbeek,APARTMENT,apartment,321000,2,92.0,Partially equipped,New,0,4,1,24.0,1,15.0,1700,Dilbeek
3638,1700 Dilbeek,APARTMENT,apartment,255000,2,106.0,Partially equipped,Excellent,0,3,0,0.0,0,0.0,1700,Dilbeek
3639,1700 Dilbeek,APARTMENT,apartment,239000,2,145.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1700,Dilbeek
3640,1700 Dilbeek,APARTMENT,apartment,269000,2,98.0,Super equipped,Normal,0,3,0,0.0,0,0.0,1700,Dilbeek
3641,1700 Dilbeek,APARTMENT,apartment,388500,3,115.0,Partially equipped,Normal,0,2,1,6.0,0,0.0,1700,Dilbeek
3642,1700 Dilbeek,APARTMENT,apartment,367500,2,100.0,Partially equipped,Normal,0,2,1,24.0,0,0.0,1700,Dilbeek
3643,1700 Dilbeek,APARTMENT,apartment,330750,2,87.0,Partially equipped,Normal,0,2,1,16.0,0,0.0,1700,Dilbeek
3644,1700 Dilbeek,APARTMENT,apartment,299250,2,80.0,Partially equipped,Normal,0,2,1,11.0,0,0.0,1700,Dilbeek
3645,1700 Dilbeek,APARTMENT,apartment,299250,2,79.0,Partially equipped,Normal,0,2,1,9.0,0,0.0,1700,Dilbeek
3646,1700 Dilbeek,APARTMENT,apartment,299250,1,79.0,Partially equipped,Normal,0,2,1,7.0,0,0.0,1700,Dilbeek
3647,1700 Dilbeek,APARTMENT,apartment,299250,1,76.0,Partially equipped,Normal,0,2,1,20.0,0,0.0,1700,Dilbeek
3648,1700 Dilbeek,APARTMENT,apartment,267750,1,67.0,Partially equipped,Normal,0,2,1,13.0,0,0.0,1700,Dilbeek
3649,1700 Dilbeek,APARTMENT,apartment,257250,1,63.0,Partially equipped,Normal,0,2,1,16.0,0,0.0,1700,Dilbeek
3650,1700 Dilbeek,APARTMENT,apartment,234000,2,90.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1700,Dilbeek
3651,1700 Dilbeek,APARTMENT,duplex,299000,2,103.0,Partially equipped,Normal,0,4,0,9.827620100749478,1,1500.0,1700,Dilbeek
3652,1700 Dilbeek,APARTMENT,duplex,338000,3,126.0,Partially equipped,Normal,0,4,0,9.827620100749478,1,1500.0,1700,Dilbeek
3653,1700 Dilbeek,APARTMENT,studio,191000,1,53.0,Partially equipped,New,0,4,0,0.0,0,0.0,1700,Dilbeek
3654,1700 Dilbeek,APARTMENT,studio,185000,1,53.0,Partially equipped,New,0,4,0,0.0,0,0.0,1700,Dilbeek
3655,1700 Dilbeek,APARTMENT,studio,180000,1,53.0,Partially equipped,New,0,4,0,0.0,0,0.0,1700,Dilbeek
3656,1700 Dilbeek,HOUSE,residence,345000,3,100.0,Partially equipped,Excellent,0,2,1,10.0,0,0.0,1700,Dilbeek
3657,1700 Dilbeek,APARTMENT,apartment,285000,2,91.0,Partially equipped,New,0,4,1,5.0,0,0.0,1700,Dilbeek
3658,1700 Dilbeek,APARTMENT,apartment,392000,2,97.0,Partially equipped,New,0,4,1,11.0,0,0.0,1700,Dilbeek
3659,1700 Dilbeek,APARTMENT,apartment,236000,1,58.0,Partially equipped,New,0,4,1,9.0,0,0.0,1700,Dilbeek
3660,1700 Dilbeek,APARTMENT,apartment,460000,3,121.0,Partially equipped,New,0,4,1,49.0,0,0.0,1700,Dilbeek
3661,1700 Dilbeek,APARTMENT,apartment,423000,2,97.0,Partially equipped,New,0,4,1,60.0,0,0.0,1700,Dilbeek
3662,1700 Dilbeek,APARTMENT,apartment,391000,3,115.0,Partially equipped,New,0,4,1,24.0,0,0.0,1700,Dilbeek
3663,1700 Dilbeek,APARTMENT,apartment,338000,2,92.0,Partially equipped,New,0,4,1,24.0,0,0.0,1700,Dilbeek
3664,1700 Dilbeek,APARTMENT,apartment,236000,1,58.0,Partially equipped,New,0,4,1,9.0,1,29.0,1700,Dilbeek
3665,1700 Dilbeek,APARTMENT,apartment,270000,2,82.0,Partially equipped,New,0,4,1,7.0,0,0.0,1700,Dilbeek
3666,1700 Dilbeek,APARTMENT,apartment,260000,2,82.0,Partially equipped,New,0,4,1,7.0,0,0.0,1700,Dilbeek
3667,1700 Dilbeek,APARTMENT,apartment,286650,1,74.0,Partially equipped,New,0,2,1,15.0,0,0.0,1700,Dilbeek
3668,1700 Dilbeek,APARTMENT,apartment,385525,2,104.0,Partially equipped,New,0,2,1,12.0,0,0.0,1700,Dilbeek
3669,1701 Itterbeek,APARTMENT,duplex,279000,3,150.0,Partially equipped,Excellent,0,2,1,16.0,0,0.0,1701,Itterbeek
3670,1701 Itterbeek,APARTMENT,penthouse,150000,3,192.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1701,Itterbeek
3671,1701 Itterbeek,APARTMENT,apartment,150000,3,192.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1701,Itterbeek
3672,1701 Itterbeek,HOUSE,villa,625000,3,185.0,Super equipped,Normal,0,4,1,20.0,0,0.0,1701,Itterbeek
3673,1701 Itterbeek,HOUSE,residence,840000,5,150.0,Fully equipped,Normal,0,4,0,0.0,1,0.0,1701,Itterbeek
3674,1701 Itterbeek,HOUSE,residence,498635,3,143.0,Partially equipped,New,0,3,0,0.0,0,0.0,1701,Itterbeek
3675,1701 Itterbeek,APARTMENT,apartment,285000,2,83.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1701,Itterbeek
3676,1702 Groot-Bijgaarden,APARTMENT,apartment,229750,1,62.0,Partially equipped,New,0,2,0,0.0,0,0.0,1702,Groot-Bijgaarden
3677,1702 Groot-Bijgaarden,HOUSE,villa,740000,5,257.0,Partially equipped,Normal,0,4,0,0.0,1,0.0,1702,Groot-Bijgaarden
3678,1702 Groot-Bijgaarden,HOUSE,residence,385000,3,135.0,Partially equipped,Normal,0,2,0,0.0,1,86.0,1702,Groot-Bijgaarden
3679,1702 Groot-Bijgaarden,HOUSE,residence,329000,4,154.0,Partially equipped,Excellent,0,3,0,0.0,1,144.0,1702,Groot-Bijgaarden
3680,1702 Groot-Bijgaarden,APARTMENT,duplex,280000,2,114.0,Partially equipped,Excellent,0,2,1,6.0,0,0.0,1702,Groot-Bijgaarden
3681,1702 Groot-Bijgaarden,HOUSE,villa,799000,5,308.0,Not equipped,Normal,0,4,0,0.0,0,0.0,1702,Groot-Bijgaarden
3682,1702 Groot-Bijgaarden,APARTMENT,ground-floor,199000,2,78.0,Partially equipped,To be renovated,0,2,0,0.0,1,65.0,1702,Groot-Bijgaarden
3683,1702 Groot-Bijgaarden,HOUSE,residence,571485,3,183.0,Partially equipped,New,0,3,0,0.0,0,0.0,1702,Groot-Bijgaarden
3684,1702 Groot-Bijgaarden,HOUSE,residence,325000,3,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1702,Groot-Bijgaarden
3685,1702 Groot-Bijgaarden,HOUSE,residence,799000,5,308.0,Partially equipped,Normal,0,4,1,9.827620100749478,1,1500.0,1702,Groot-Bijgaarden
3686,1702 Groot-Bijgaarden,APARTMENT,apartment,229750,1,62.0,Partially equipped,Normal,0,2,1,6.0,0,0.0,1702,Groot-Bijgaarden
3687,1702 Groot-Bijgaarden,APARTMENT,apartment,265000,2,101.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1702,Groot-Bijgaarden
3688,1702 Groot-Bijgaarden,APARTMENT,apartment,364608,2,110.0,Partially equipped,Normal,0,2,1,9.0,0,0.0,1702,Groot-Bijgaarden
3689,1702 Groot-Bijgaarden,APARTMENT,apartment,488193,2,128.0,Partially equipped,Normal,0,2,1,25.0,0,0.0,1702,Groot-Bijgaarden
3690,1702 Groot-Bijgaarden,APARTMENT,apartment,229750,1,62.0,Partially equipped,New,0,2,1,7.0,0,0.0,1702,Groot-Bijgaarden
3691,1702 Groot-Bijgaarden,HOUSE,villa,611000,5,287.0,Partially equipped,Normal,0,4,0,0.0,0,0.0,1702,Groot-Bijgaarden
3692,1702 Groot-Bijgaarden,APARTMENT,apartment,169000,1,60.0,Partially equipped,Normal,0,2,1,5.0,0,0.0,1702,Groot-Bijgaarden
3693,1703 Schepdaal,HOUSE,villa,750000,5,250.0,Partially equipped,Normal,0,4,1,56.0,1,2000.0,1703,Schepdaal
3694,1703 Schepdaal,APARTMENT,duplex,450000,3,136.0,Super equipped,Normal,0,2,1,8.0,0,0.0,1703,Schepdaal
3695,1703 Schepdaal,HOUSE,villa,525000,5,205.0,Partially equipped,To be renovated,0,4,0,0.0,0,0.0,1703,Schepdaal
3696,1703 Schepdaal,APARTMENT,loft,481364,2,144.0,Partially equipped,New,0,2,1,24.0,0,0.0,1703,Schepdaal
3697,1703 Schepdaal,APARTMENT,duplex,411631,2,104.0,Partially equipped,New,0,2,1,12.0,0,0.0,1703,Schepdaal
3698,1703 Schepdaal,APARTMENT,duplex,480000,3,140.0,Partially equipped,New,0,3,1,29.0,0,0.0,1703,Schepdaal
3699,1703 Schepdaal,APARTMENT,duplex,403375,2,109.0,Partially equipped,New,0,3,1,12.0,0,0.0,1703,Schepdaal
3700,1703 Schepdaal,APARTMENT,ground-floor,286650,1,74.0,Partially equipped,New,0,3,1,15.0,0,0.0,1703,Schepdaal
3701,1703 Schepdaal,APARTMENT,ground-floor,261800,1,69.0,Partially equipped,New,0,2,1,16.0,0,0.0,1703,Schepdaal
3702,1703 Schepdaal,APARTMENT,ground-floor,291725,1,76.0,Partially equipped,New,0,2,1,15.0,0,0.0,1703,Schepdaal
3703,1703 Schepdaal,APARTMENT,ground-floor,284240,2,75.0,Partially equipped,New,0,3,1,16.0,0,0.0,1703,Schepdaal
3704,1703 Schepdaal,HOUSE,residence,379000,3,209.0,Partially equipped,Normal,0,2,0,0.0,1,0.0,1703,Schepdaal
3705,1703 Schepdaal,HOUSE,residence,349500,2,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1703,Schepdaal
3706,1703 Schepdaal,HOUSE,residence,185000,4,137.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1703,Schepdaal
3707,1703 Schepdaal,HOUSE,residence,457498,3,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1703,Schepdaal
3708,1703 Schepdaal,HOUSE,residence,592450,5,210.0,Partially equipped,Normal,0,3,1,33.0,1,400.0,1703,Schepdaal
3709,1703 Schepdaal,HOUSE,residence,445000,3,225.0,Partially equipped,New,0,3,1,15.0,0,0.0,1703,Schepdaal
3710,1703 Schepdaal,APARTMENT,apartment,235000,1,90.0,Partially equipped,Excellent,0,2,1,8.0,0,0.0,1703,Schepdaal
3711,1703 Schepdaal,APARTMENT,apartment,318847,2,82.0,Partially equipped,New,0,2,1,12.0,0,0.0,1703,Schepdaal
3712,1703 Schepdaal,APARTMENT,apartment,195000,2,75.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1703,Schepdaal
3713,1703 Schepdaal,APARTMENT,apartment,160000,1,53.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1703,Schepdaal
3714,1703 Schepdaal,APARTMENT,apartment,178000,1,53.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1703,Schepdaal
3715,1703 Schepdaal,APARTMENT,apartment,175000,2,75.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1703,Schepdaal
3716,1703 Schepdaal,APARTMENT,apartment,346800,3,98.0,Partially equipped,New,0,3,1,8.0,0,0.0,1703,Schepdaal
3717,1703 Schepdaal,APARTMENT,apartment,302457,2,97.0,Partially equipped,New,0,2,1,6.0,0,0.0,1703,Schepdaal
3718,1703 Schepdaal,APARTMENT,apartment,290688,2,98.0,Partially equipped,New,0,2,1,8.0,0,0.0,1703,Schepdaal
3719,1703 Schepdaal,APARTMENT,apartment,293794,2,96.0,Partially equipped,New,0,2,1,6.0,0,0.0,1703,Schepdaal
3720,1730 Asse,APARTMENT,duplex,339000,3,105.0,Super equipped,Normal,0,2,1,15.0,0,0.0,1730,Asse
3721,1730 Asse,HOUSE,residence,330000,3,150.0,Fully equipped,Normal,0,2,1,9.827620100749478,1,0.0,1730,Asse
3722,1730 Asse,HOUSE,residence,329000,3,160.0,Partially equipped,To be renovated,0,3,0,0.0,0,0.0,1730,Asse
3723,1730 Asse,HOUSE,residence,395000,2,155.0,Super equipped,Normal,0,3,0,0.0,0,0.0,1730,Asse
3724,1730 Asse,HOUSE,residence,585314,3,190.0,Super equipped,New,0,3,0,0.0,0,0.0,1730,Asse
3725,1730 Asse,HOUSE,residence,574828,3,188.0,Super equipped,New,0,3,0,0.0,0,0.0,1730,Asse
3726,1730 Asse,APARTMENT,apartment,210000,2,85.0,Super equipped,Normal,0,4,1,17.0,0,0.0,1730,Asse
3727,1730 Asse,HOUSE,residence,389055,3,190.0,Partially equipped,New,0,2,0,0.0,0,0.0,1730,Asse
3728,1730 Asse,APARTMENT,apartment,250000,2,150.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1730,Asse
3729,1730 Asse,APARTMENT,ground-floor,185000,2,85.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,1730,Asse
3730,1730 Asse,HOUSE,residence,520000,5,200.0,Super equipped,Excellent,0,4,1,28.0,0,0.0,1730,Asse
3731,1730 Asse,HOUSE,residence,249500,2,109.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,1730,Asse
3732,1730 Asse,APARTMENT,apartment,219000,3,106.0,Partially equipped,Excellent,0,2,1,19.0,0,0.0,1730,Asse
3733,1730 Asse,HOUSE,residence,332065,3,395.0,Super equipped,New,0,2,0,0.0,1,0.0,1730,Asse
3734,1730 Asse,HOUSE,residence,420000,3,150.0,Partially equipped,New,0,3,0,0.0,0,0.0,1730,Asse
3735,1730 Asse,HOUSE,bungalow,489000,3,220.0,Partially equipped,Excellent,0,4,1,13.0,0,0.0,1730,Asse
3736,1730 Asse,HOUSE,residence,397065,3,581.0,Super equipped,New,0,3,0,0.0,1,0.0,1730,Asse
3737,1730 Asse,APARTMENT,apartment,230000,2,95.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,1730,Asse
3738,1730 Asse,HOUSE,mansion,3950000,14,1240.0,Partially equipped,Normal,0,4,0,0.0,1,150000.0,1730,Asse
3739,1730 Asse,HOUSE,mixed-building,290000,3,200.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1730,Asse
3740,1730 Asse,APARTMENT,penthouse,570000,3,149.0,Partially equipped,New,0,2,1,9.827620100749478,0,0.0,1730,Asse
3741,1730 Asse,APARTMENT,penthouse,620000,3,163.0,Partially equipped,New,0,2,1,9.827620100749478,0,0.0,1730,Asse
3742,1730 Asse,APARTMENT,duplex,393000,2,118.0,Partially equipped,New,0,2,1,9.827620100749478,0,0.0,1730,Asse
3743,1730 Asse,APARTMENT,duplex,317000,2,96.0,Partially equipped,New,0,2,1,6.0,0,0.0,1730,Asse
3744,1730 Asse,APARTMENT,duplex,560000,3,147.0,Partially equipped,New,0,2,1,9.827620100749478,0,0.0,1730,Asse
3745,1730 Asse,HOUSE,villa,595000,3,255.0,Super equipped,Excellent,0,4,0,0.0,0,0.0,1730,Asse
3746,1730 Asse,HOUSE,villa,569000,4,272.0,Super equipped,Normal,0,4,1,82.0,1,1782.0,1730,Asse
3747,1730 Asse,HOUSE,villa,589000,3,382.0,Super equipped,Normal,0,4,0,0.0,1,450.0,1730,Asse
3748,1730 Asse,HOUSE,villa,525000,2,183.0,Super equipped,Excellent,0,4,1,40.0,1,140.0,1730,Asse
3749,1730 Asse,HOUSE,villa,549000,4,230.0,Partially equipped,Excellent,0,4,0,0.0,0,0.0,1730,Asse
3750,1730 Asse,APARTMENT,ground-floor,255900,2,86.0,Super equipped,New,0,3,1,8.0,0,0.0,1730,Asse
3751,1730 Asse,APARTMENT,ground-floor,209900,1,67.0,Super equipped,New,0,3,1,8.0,0,0.0,1730,Asse
3752,1730 Asse,APARTMENT,ground-floor,259900,2,86.0,Super equipped,New,0,2,1,16.0,0,0.0,1730,Asse
3753,1730 Asse,HOUSE,residence,486746,4,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1730,Asse
3754,1730 Asse,HOUSE,residence,289000,3,120.0,Partially equipped,Normal,0,2,1,13.0,1,0.0,1730,Asse
3755,1730 Asse,HOUSE,residence,289000,4,155.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,1730,Asse
3756,1730 Asse,HOUSE,residence,425000,4,165.0,Partially equipped,Excellent,0,3,0,0.0,0,0.0,1730,Asse
3757,1730 Asse,HOUSE,residence,290000,2,170.0,Partially equipped,Excellent,0,4,0,0.0,0,0.0,1730,Asse
3758,1730 Asse,HOUSE,residence,3950000,14,1240.0,Super equipped,Normal,0,4,1,100.0,1,150000.0,1730,Asse
3759,1730 Asse,HOUSE,residence,375000,2,165.0,Fully equipped,Normal,0,2,1,18.0,1,0.0,1730,Asse
3760,1730 Asse,HOUSE,residence,499000,3,455.0,Fully equipped,Normal,0,2,0,0.0,1,0.0,1730,Asse
3761,1730 Asse,HOUSE,residence,460000,3,235.0,Partially equipped,Normal,0,3,1,15.0,1,100.0,1730,Asse
3762,1730 Asse,HOUSE,residence,199000,2,55.0,Partially equipped,Fully renovated,0,3,1,20.0,0,0.0,1730,Asse
3763,1730 Asse,HOUSE,residence,199000,2,75.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1730,Asse
3764,1730 Asse,HOUSE,residence,479000,3,244.0,Super equipped,Normal,0,3,1,9.0,1,165.0,1730,Asse
3765,1730 Asse,HOUSE,residence,379000,3,132.0,Partially equipped,Excellent,0,4,0,0.0,1,100.0,1730,Asse
3766,1730 Asse,HOUSE,residence,582328,3,166.0,Partially equipped,New,0,4,0,0.0,0,0.0,1730,Asse
3767,1730 Asse,HOUSE,residence,597993,3,160.0,Partially equipped,New,0,3,0,0.0,0,0.0,1730,Asse
3768,1730 Asse,HOUSE,residence,481170,4,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1730,Asse
3769,1730 Asse,HOUSE,residence,749000,5,723.0,Super equipped,Normal,0,2,1,50.0,1,270.0,1730,Asse
3770,1730 Asse,HOUSE,residence,581989,3,170.0,Super equipped,New,0,3,0,0.0,0,0.0,1730,Asse
3771,1730 Asse,HOUSE,residence,397600,3,150.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1730,Asse
3772,1730 Asse,APARTMENT,apartment,261750,2,81.0,Partially equipped,New,0,3,1,3.0,0,0.0,1730,Asse
3773,1730 Asse,APARTMENT,apartment,199000,2,78.0,Partially equipped,New,0,2,1,6.0,0,0.0,1730,Asse
3774,1730 Asse,APARTMENT,apartment,132000,1,50.0,Partially equipped,New,0,2,0,9.827620100749478,0,0.0,1730,Asse
3775,1730 Asse,APARTMENT,apartment,132000,1,150.0,Partially equipped,New,0,2,0,9.827620100749478,0,0.0,1730,Asse
3776,1730 Asse,APARTMENT,apartment,177000,1,150.0,Partially equipped,New,0,2,1,9.827620100749478,0,0.0,1730,Asse
3777,1730 Asse,APARTMENT,apartment,190000,2,150.0,Partially equipped,New,0,2,1,9.827620100749478,0,0.0,1730,Asse
3778,1730 Asse,APARTMENT,apartment,225000,2,73.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,1730,Asse
3779,1730 Asse,APARTMENT,apartment,307300,2,108.0,Super equipped,New,0,2,1,10.0,0,0.0,1730,Asse
3780,1730 Asse,APARTMENT,apartment,228000,1,72.0,Super equipped,New,0,2,1,14.0,0,0.0,1730,Asse
3781,1730 Asse,APARTMENT,apartment,266700,2,90.0,Super equipped,New,0,2,1,10.0,0,0.0,1730,Asse
3782,1730 Asse,APARTMENT,apartment,225000,2,80.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1730,Asse
3783,1730 Asse,APARTMENT,apartment,277900,2,99.0,Super equipped,New,0,2,1,11.0,0,0.0,1730,Asse
3784,1730 Asse,APARTMENT,apartment,219900,1,67.0,Super equipped,New,0,3,1,9.0,0,0.0,1730,Asse
3785,1730 Asse,APARTMENT,apartment,219900,1,72.0,Super equipped,New,0,3,1,7.0,0,0.0,1730,Asse
3786,1730 Asse,APARTMENT,apartment,215900,1,67.0,Super equipped,New,0,3,1,9.0,0,0.0,1730,Asse
3787,1730 Asse,APARTMENT,apartment,215900,1,71.0,Super equipped,New,0,3,1,7.0,0,0.0,1730,Asse
3788,1730 Asse,APARTMENT,apartment,269900,2,85.0,Super equipped,New,0,2,1,16.0,0,0.0,1730,Asse
3789,1730 Asse,APARTMENT,apartment,282900,2,88.0,Super equipped,New,0,2,1,16.0,0,0.0,1730,Asse
3790,1730 Asse,APARTMENT,apartment,282900,2,94.0,Super equipped,New,0,2,1,15.0,0,0.0,1730,Asse
3791,1730 Asse,APARTMENT,apartment,262900,2,86.0,Super equipped,New,0,2,1,7.0,0,0.0,1730,Asse
3792,1730 Asse,APARTMENT,apartment,204900,1,64.0,Super equipped,New,0,2,1,11.0,0,0.0,1730,Asse
3793,1730 Asse,APARTMENT,apartment,259900,2,88.0,Super equipped,New,0,2,1,6.0,0,0.0,1730,Asse
3794,1730 Asse,APARTMENT,apartment,274900,2,94.0,Super equipped,New,0,2,1,15.0,0,0.0,1730,Asse
3795,1730 Asse,APARTMENT,apartment,274900,2,88.0,Super equipped,New,0,2,1,16.0,0,0.0,1730,Asse
3796,1730 Asse,APARTMENT,apartment,283500,2,94.0,Partially equipped,New,0,2,1,15.0,0,0.0,1730,Asse
3797,1730 Asse,APARTMENT,apartment,169000,1,52.0,Super equipped,New,0,2,0,9.827620100749478,0,0.0,1730,Asse
3798,1730 Asse,HOUSE,residence,457040,3,153.0,Super equipped,New,0,3,0,0.0,0,0.0,1730,Asse
3799,1730 Asse,HOUSE,residence,455640,3,154.0,Super equipped,New,0,3,0,0.0,0,0.0,1730,Asse
3800,1730 Asse,APARTMENT,duplex,439000,2,133.0,Super equipped,New,0,2,1,19.0,0,0.0,1730,Asse
3801,1730 Asse,APARTMENT,ground-floor,229000,2,75.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1730,Asse
3802,1730 Asse,APARTMENT,apartment,254950,1,70.0,Super equipped,New,0,2,1,7.0,0,0.0,1730,Asse
3803,1730 Asse,APARTMENT,apartment,293750,2,82.0,Super equipped,New,0,2,1,11.0,0,0.0,1730,Asse
3804,1730 Asse,APARTMENT,apartment,297750,2,82.0,Super equipped,New,0,2,1,11.0,0,0.0,1730,Asse
3805,1730 Asse,APARTMENT,apartment,249500,1,70.0,Super equipped,New,0,2,1,6.0,0,0.0,1730,Asse
3806,1730 Asse,APARTMENT,apartment,289500,2,82.0,Super equipped,New,0,2,1,9.0,0,0.0,1730,Asse
3808,1730 Asse,APARTMENT,apartment,230000,2,85.0,Fully equipped,New,0,2,1,4.0,0,0.0,1730,Asse
3809,1731 Relegem,APARTMENT,apartment,213500,2,150.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1731,Relegem
3810,1731 Relegem,APARTMENT,duplex,395000,3,101.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1731,Relegem
3811,1731 Relegem,HOUSE,cottage,1475000,3,356.0,Super equipped,Normal,0,4,1,50.0,1,2500.0,1731,Relegem
3812,1731 Relegem,APARTMENT,ground-floor,245000,2,90.0,Partially equipped,Excellent,0,2,1,20.0,0,0.0,1731,Relegem
3813,1731 Relegem,APARTMENT,apartment,289000,2,85.0,Super equipped,Excellent,0,2,1,5.0,0,0.0,1731,Relegem
3814,1731 Relegem,APARTMENT,apartment,269000,2,106.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1731,Relegem
3815,1731 Relegem,APARTMENT,apartment,229000,2,74.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1731,Relegem
3816,1731 Relegem,APARTMENT,apartment,149000,2,72.0,Partially equipped,Normal,0,2,1,6.0,0,0.0,1731,Relegem
3817,1740 Ternat,HOUSE,residence,399000,3,159.0,Partially equipped,Normal,0,4,1,35.0,0,0.0,1740,Ternat
3818,1740 Ternat,HOUSE,residence,265000,2,100.0,Partially equipped,Normal,0,2,0,0.0,1,0.0,1740,Ternat
3819,1740 Ternat,HOUSE,mansion,3950000,14,1240.0,Partially equipped,Normal,0,4,0,0.0,1,150000.0,1740,Ternat
3820,1740 Ternat,HOUSE,bungalow,395000,3,140.0,Super equipped,Excellent,0,3,0,0.0,0,0.0,1740,Ternat
3821,1740 Ternat,HOUSE,mixed-building,880000,4,437.0,Partially equipped,Normal,0,4,1,100.0,1,1560.0,1740,Ternat
3822,1740 Ternat,HOUSE,residence,399995,2,120.0,Partially equipped,New,0,3,1,13.0,0,0.0,1740,Ternat
3823,1740 Ternat,HOUSE,residence,375000,3,125.0,Partially equipped,New,0,2,0,0.0,1,61.0,1740,Ternat
3824,1740 Ternat,HOUSE,residence,140000,2,150.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,1740,Ternat
3825,1740 Ternat,HOUSE,residence,525000,3,240.0,Partially equipped,Excellent,0,4,1,20.0,0,0.0,1740,Ternat
3826,1740 Ternat,HOUSE,residence,325000,3,115.0,Fully equipped,Excellent,0,3,0,0.0,1,65.0,1740,Ternat
3827,1740 Ternat,HOUSE,residence,339000,4,225.0,Super equipped,To be renovated,0,3,1,23.0,1,151.0,1740,Ternat
3828,1740 Ternat,HOUSE,residence,475000,3,150.0,Partially equipped,Excellent,0,4,0,0.0,1,290.0,1740,Ternat
3829,1740 Ternat,HOUSE,residence,345000,3,161.0,Super equipped,Excellent,0,3,0,0.0,1,242.0,1740,Ternat
